image_id,file_name,relative_path,classification_status,evaluation_state,hazard_density,latency,register_40001_coil,actuation_status
IMG-0695,543.jpg,photos/train/safe/543.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3721,0.82 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0696,544.jpg,photos/train/safe/544.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7590,0.50 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0697,545.jpg,photos/train/safe/545.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1423,0.91 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0698,546.jpg,photos/train/safe/546.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1074,0.61 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0699,547.jpg,photos/train/safe/547.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0928,0.74 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0700,548.jpg,photos/train/safe/548.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5303,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0701,549.jpg,photos/train/safe/549.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4976,0.74 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0702,55.jpg,photos/train/safe/55.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9651,0.59 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0703,550.jpg,photos/train/safe/550.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0613,0.46 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0704,551.jpg,photos/train/safe/551.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3154,1.05 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0705,552.jpg,photos/train/safe/552.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1650,0.47 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0706,553.jpg,photos/train/safe/553.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6851,1.37 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0707,554.jpg,photos/train/safe/554.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2566,0.49 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0708,555.jpg,photos/train/safe/555.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5581,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0709,556.jpg,photos/train/safe/556.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2549,0.63 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0710,557.jpg,photos/train/safe/557.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5725,0.59 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0711,558.jpg,photos/train/safe/558.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8303,0.60 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0712,559.jpg,photos/train/safe/559.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4390,0.97 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0713,56.jpg,photos/train/safe/56.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2095,1.07 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0714,560.jpg,photos/train/safe/560.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9702,1.46 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0715,561.jpg,photos/train/safe/561.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2097,0.67 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0716,562.jpg,photos/train/safe/562.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3184,1.06 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0717,563.jpg,photos/train/safe/563.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1719,0.47 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0718,564.jpg,photos/train/safe/564.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5879,0.80 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0719,565.jpg,photos/train/safe/565.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8030,0.52 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0720,566.jpg,photos/train/safe/566.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9717,0.84 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0721,567.jpg,photos/train/safe/567.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4075,0.83 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0722,568.jpg,photos/train/safe/568.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0984,1.02 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0723,569.jpg,photos/train/safe/569.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4412,1.74 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0724,57.jpg,photos/train/safe/57.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4456,0.56 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0725,570.jpg,photos/train/safe/570.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3767,0.86 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0726,571.jpg,photos/train/safe/571.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1477,0.79 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0727,572.jpg,photos/train/safe/572.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4958,1.03 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0728,573.jpg,photos/train/safe/573.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6599,0.97 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0729,574.jpg,photos/train/safe/574.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0005,0.60 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0730,575.jpg,photos/train/safe/575.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1062,0.70 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0731,576.jpg,photos/train/safe/576.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2769,0.77 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0732,577.jpg,photos/train/safe/577.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9470,0.90 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0733,578.jpg,photos/train/safe/578.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4893,0.84 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0734,579.jpg,photos/train/safe/579.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9739,0.86 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0735,58.jpg,photos/train/safe/58.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3733,0.94 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0736,580.jpg,photos/train/safe/580.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4890,0.60 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0737,581.jpg,photos/train/safe/581.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5032,0.60 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0738,582.jpg,photos/train/safe/582.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4971,0.85 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0739,583.jpg,photos/train/safe/583.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4763,0.49 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0740,584.jpg,photos/train/safe/584.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3940,0.95 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0741,585.jpg,photos/train/safe/585.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5752,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0742,586.jpg,photos/train/safe/586.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4404,0.84 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0743,587.jpg,photos/train/safe/587.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8386,0.61 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0744,588.jpg,photos/train/safe/588.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6064,0.81 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0745,589.jpg,photos/train/safe/589.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7380,1.04 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0746,59.jpg,photos/train/safe/59.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5776,0.60 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0747,590.jpg,photos/train/safe/590.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7063,0.55 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0748,591.jpg,photos/train/safe/591.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5613,0.55 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0749,592.jpg,photos/train/safe/592.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3650,0.48 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0750,593.jpg,photos/train/safe/593.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2544,0.56 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0751,594.jpg,photos/train/safe/594.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6677,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0752,595.jpg,photos/train/safe/595.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4812,0.67 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0753,596.jpg,photos/train/safe/596.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6416,0.99 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0754,597.jpg,photos/train/safe/597.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2622,0.69 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0755,598.jpg,photos/train/safe/598.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3237,0.76 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0756,599.jpg,photos/train/safe/599.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9358,0.81 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0757,6.jpg,photos/train/safe/6.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7737,0.87 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0758,60.jpg,photos/train/safe/60.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4326,0.56 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0759,600.jpg,photos/train/safe/600.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1694,0.55 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0760,601.jpg,photos/train/safe/601.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5718,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0761,602.jpg,photos/train/safe/602.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4202,0.75 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0762,603.jpg,photos/train/safe/603.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5049,0.55 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0763,604.jpg,photos/train/safe/604.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4319,0.53 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0764,605.jpg,photos/train/safe/605.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5408,0.75 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0765,606.jpg,photos/train/safe/606.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4397,0.64 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0766,607.jpg,photos/train/safe/607.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2976,0.52 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0767,608.jpg,photos/train/safe/608.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2463,0.54 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0768,609.jpg,photos/train/safe/609.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5715,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0769,61.jpg,photos/train/safe/61.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1021,1.41 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0770,610.jpg,photos/train/safe/610.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7568,0.59 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0771,611.jpg,photos/train/safe/611.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2847,0.67 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0772,612.jpg,photos/train/safe/612.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5945,0.71 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0773,613.jpg,photos/train/safe/613.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8755,0.55 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0774,614.jpg,photos/train/safe/614.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4670,0.48 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0775,615.jpg,photos/train/safe/615.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8225,0.55 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0776,616.jpg,photos/train/safe/616.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8704,0.75 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0777,617.jpg,photos/train/safe/617.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7280,1.27 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0778,618.jpg,photos/train/safe/618.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5061,0.62 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0779,619.jpg,photos/train/safe/619.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0010,0.47 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0780,62.jpg,photos/train/safe/62.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3811,0.90 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0781,620.jpg,photos/train/safe/620.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3926,0.47 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0782,621.jpg,photos/train/safe/621.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4502,0.88 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0783,622.jpg,photos/train/safe/622.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0967,1.37 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0784,623.jpg,photos/train/safe/623.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9788,0.52 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0785,624.jpg,photos/train/safe/624.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5647,0.81 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0786,625.jpg,photos/train/safe/625.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2012,1.00 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0787,626.jpg,photos/train/safe/626.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4961,0.49 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0788,627.jpg,photos/train/safe/627.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5696,0.61 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0789,628.jpg,photos/train/safe/628.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8955,0.52 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0790,629.jpg,photos/train/safe/629.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6184,0.95 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0791,63.jpg,photos/train/safe/63.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1460,0.85 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0792,630.jpg,photos/train/safe/630.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6067,0.51 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0793,631.jpg,photos/train/safe/631.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8086,0.83 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0794,632.jpg,photos/train/safe/632.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8225,0.62 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0795,633.jpg,photos/train/safe/633.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1479,0.57 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0796,634.jpg,photos/train/safe/634.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3889,0.61 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0797,635.jpg,photos/train/safe/635.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2083,0.60 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0798,636.jpg,photos/train/safe/636.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0662,0.47 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0799,637.jpg,photos/train/safe/637.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3530,1.10 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0800,638.jpg,photos/train/safe/638.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3706,0.62 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0801,639.jpg,photos/train/safe/639.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6697,0.81 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0802,64.jpg,photos/train/safe/64.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1150,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0803,640.jpg,photos/train/safe/640.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0144,0.56 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0804,641.jpg,photos/train/safe/641.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2971,1.03 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0805,642.jpg,photos/train/safe/642.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3210,0.49 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0806,643.jpg,photos/train/safe/643.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6863,1.04 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0807,644.jpg,photos/train/safe/644.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0149,0.69 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0808,645.jpg,photos/train/safe/645.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.7336,0.59 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0809,646.jpg,photos/train/safe/646.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3367,0.73 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0810,647.jpg,photos/train/safe/647.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4893,0.86 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0811,648.jpg,photos/train/safe/648.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4653,0.80 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0812,649.jpg,photos/train/safe/649.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1768,0.80 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0813,65.jpg,photos/train/safe/65.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5513,0.66 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0814,650.jpg,photos/train/safe/650.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8865,0.87 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0815,651.jpg,photos/train/safe/651.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2100,0.69 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0816,652.jpg,photos/train/safe/652.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.2600,0.67 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0817,653.jpg,photos/train/safe/653.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3430,0.64 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0818,654.jpg,photos/train/safe/654.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.9529,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0819,655.jpg,photos/train/safe/655.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0618,0.73 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0820,656.jpg,photos/train/safe/656.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.0374,0.66 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0821,657.jpg,photos/train/safe/657.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3367,0.89 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0822,658.jpg,photos/train/safe/658.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1804,0.49 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0823,659.jpg,photos/train/safe/659.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1650,0.68 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0824,66.jpg,photos/train/safe/66.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.8223,0.58 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0825,660.jpg,photos/train/safe/660.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6360,1.98 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0826,661.jpg,photos/train/safe/661.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.3940,0.62 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0827,662.jpg,photos/train/safe/662.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.1562,0.72 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0828,663.jpg,photos/train/safe/663.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.5093,0.60 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0829,664.jpg,photos/train/safe/664.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4988,0.60 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0830,665.jpg,photos/train/safe/665.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6060,0.61 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0831,666.jpg,photos/train/safe/666.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.4897,0.80 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
IMG-0832,667.jpg,photos/train/safe/667.jpg,HAZARD DETECTED,HAZARD DETECTED (E-STOP ACTIVATED),0.6648,0.50 ms,1,E-STOP TRIGGERED (COIL 40001 = 1)
